"_id",guid,title,year,month,day,date,fulltext,iso3c,country
645ca8039e7dd258fa7fd9c5,e8191b53-6919-46cd-9bb9-864b72e69541,中华人民共和国和东帝汶民主共和国关于建立睦邻友好、互信互利的全面合作伙伴关系联合声明（全文）,2014,4,14,2014-04-14,十、双方同意加强文化、体育交流，扩大青年和智库往来，增进相互了解，夯实两国友好的民意基础。双方同意加强媒体交流与合作。东帝汶政府愿为中国媒体在东帝汶设站、中国电视节目在东帝汶落地提供便利。,TLS,70
645ca8039e7dd258fa7fd7b4,5c689303-a3ff-4b56-9ce8-24311ea13eaf,中华人民共和国政府和巴西联邦共和国政府联合声明,2012,6,22,2012-06-22,十三、两国领导人在评价当前国际经济形势时，对当前世界经济面临的困难表示关切。中巴愿继续保持经济增长势头，为世界经济实现强劲、可持续、平衡增长作出贡献。中巴认为主要储备货币发行国的政策应兼顾对本国经济和世界经济的影响。为此，双方重申愿在金砖国家和二十国集团框架内深化有关世界经济的讨论，以便采取协调行动克服当前不利形势。在这一背景下，双方强调，尽快落实2010年达成的份额改革方案，并推动国际货币基金组织治理改革方案，以及监督框架改革十分重要。,BRA,11
645ca8039e7dd258fa7fd7b5,5c689303-a3ff-4b56-9ce8-24311ea13eaf,中华人民共和国政府和巴西联邦共和国政府联合声明,2012,6,22,2012-06-22,十四、双方领导人宣布两国央行决定建立规模为1900亿元人民币/600亿巴西雷亚尔的双边本币互换机制，并指示两国央行尽快落实已达成的谅解。,BRA,11
645ca8039e7dd258fa7fd38c,95b1addb-1599-450d-bf98-14af936ce180,中国和印度发表《联合宣言》（全文）,2006,11,22,2006-11-22,8、为保持、推动和促进两国间更广泛的交流，中印将分别在对方国家开设新的总领馆。中国将在加尔各答开设新的总领馆，印度将在广州开设新的总领馆。双方就悬而未决的印度驻上海总领馆房产问题达成了双方都满意的解决办法，这是一项积极进展。 二、加强制度化联系和对话机制,IND,32
645ca8039e7dd258fa7fd9c6,e8191b53-6919-46cd-9bb9-864b72e69541,中华人民共和国和东帝汶民主共和国关于建立睦邻友好、互信互利的全面合作伙伴关系联合声明（全文）,2014,4,14,2014-04-14,十一、双方同意加强旅游合作，鼓励本国人民赴对方国家旅游，加快东帝汶旅游基础设施建设，积极协助对方在本国举办旅游推介活动。中国愿提供旅游业技术经验以帮助东帝汶改进旅游领域能力建设。,TLS,70
645ca8039e7dd258fa7fd7b6,5c689303-a3ff-4b56-9ce8-24311ea13eaf,中华人民共和国政府和巴西联邦共和国政府联合声明,2012,6,22,2012-06-22,十五、两国领导人重申，需对当前全球治理机构进行改革，以适应新型国际秩序的要求。为此，中巴两国支持对联合国进行广泛改革，包括优先扩大发展中国家在安理会的代表性，以使其更加高效、有力地应对当前全球性挑战。中方对巴西在重大国际问题上的贡献表示赞赏，理解并支持巴方希在联合国中发挥更大作用的愿望。,BRA,11
645ca8039e7dd258fa7fd7b7,5c689303-a3ff-4b56-9ce8-24311ea13eaf,中华人民共和国政府和巴西联邦共和国政府联合声明,2012,6,22,2012-06-22,十六、温家宝总理和罗塞芙总统强调联合国在寻求和平解决非洲和中东地区冲突中的核心作用。关于以色列-巴勒斯坦问题，双方强调各方紧急重启谈判十分重要，要求国际社会进一步加大力度支持对话，克服困难，推动重启谈判。两国领导人认为，四方委员会应向联合国安理会，并通过安理会向国际社会通报其努力进展。关于叙利亚问题，双方对叙国内局势深表担忧，再次呼吁立刻结束暴力，开启政治对话，和平解决危机。双方坚定支持有效落实联合国-阿盟叙利亚危机联合特使安南提出的“六点建议”，立即结束暴力和对人权的侵犯，开放人道主义援助通道，开启包容性的政治进程，以便通过对话和谈判，结束现在危机并满足叙利亚人民的合理诉求。双方强调对叙主权和领土完整的承诺。对伊朗同伊朗核问题六国重启旨在和平解决伊朗核问题的对话表示欢迎，并鼓励各方继续致力于逐步建立互信。双方鼓励伊朗和国际原子能机构深化对话和合作，并强调伊朗在遵守《不扩散核武器条约》有关规定的情况下拥有和平利用核能的权利。,BRA,11
645ca8039e7dd258fa7fd7b8,5c689303-a3ff-4b56-9ce8-24311ea13eaf,中华人民共和国政府和巴西联邦共和国政府联合声明,2012,6,22,2012-06-22,十七、访问期间，除《十年合作规划》外，双方还签订了经贸、金融、海关、农业、科技、文化、教育交流等双边合作文件。,BRA,11
645ca8039e7dd258fa7fd38d,95b1addb-1599-450d-bf98-14af936ce180,中国和印度发表《联合宣言》（全文）,2006,11,22,2006-11-22,9、为加强协调与合作，更好地理解对方在重要的国内、地区及国际事务上的政策和立场，双方将加强两国政府在不同领域和层次的制度化联系。两国相关部委和组织将在现有对话机制下加强交流，激活尚未定期召开的机制。访问期间两国签署了《中印外交部合作议定书》，就是朝着这一方向迈出的重要步骤。 三、巩固贸易和经济交往,IND,32
645ca8039e7dd258fa7fd9c7,e8191b53-6919-46cd-9bb9-864b72e69541,中华人民共和国和东帝汶民主共和国关于建立睦邻友好、互信互利的全面合作伙伴关系联合声明（全文）,2014,4,14,2014-04-14,十二、双方同意加强在民用航空领域的合作，愿积极探讨通过技术援助、人员培训等方式提高东帝汶相关能力建设的可能性。,TLS,70
645ca8039e7dd258fa7fd7b9,5c689303-a3ff-4b56-9ce8-24311ea13eaf,中华人民共和国政府和巴西联邦共和国政府联合声明,2012,6,22,2012-06-22,十八、中方对温家宝总理访问巴西联邦共和国期间巴方的热情友好接待表示感谢。,BRA,11
645ca8039e7dd258fa7fd7ba,ecb97670-736a-4ff4-9403-3f58d49436b0,中华人民共和国政府和阿根廷共和国政府联合声明,2012,6,26,2012-06-26,一、应阿根廷共和国总统克里斯蒂娜·费尔南德斯·德基什内尔的邀请，中华人民共和国国务院总理温家宝于2012年6月23日至25日对阿根廷进行正式访问。,ARG,5
645ca8039e7dd258fa7fd7bb,ecb97670-736a-4ff4-9403-3f58d49436b0,中华人民共和国政府和阿根廷共和国政府联合声明,2012,6,26,2012-06-26,二、访问期间，温家宝总理与克里斯蒂娜·费尔南德斯·德基什内尔总统在亲切友好的气氛中举行工作会谈，并会见阿根廷副总统兼参议长阿马多·布杜和众议长胡利安·多明格斯。两国领导人就双边关系及共同关心的国际和地区问题坦诚深入地交换了意见，达成广泛共识。,ARG,5
645ca8039e7dd258fa7fd38e,95b1addb-1599-450d-bf98-14af936ce180,中国和印度发表《联合宣言》（全文）,2006,11,22,2006-11-22,10、双方一致认为，中印全面经济和贸易关系是两国战略合作伙伴关系的核心组成部分。双方决定，将努力使双边贸易额到2010年实现400亿美元。为保持和进一步加强两国经贸合作，双方将共同努力扩大贸易范围，消除现存障碍，以最大限度发挥两国经济中现存和潜在的互补优势。为此，双方高度重视通过有关机制，尽早实施2006年3月两国部长级经贸科技联合小组作出的决定，包括联合研究小组的建议。研究中印区域贸易安排可行性和收益的联合研究小组将于2007年10月之前完成有关工作。,IND,32
645ca8039e7dd258fa7fdc06,811e2b3e-f32e-4f02-9e85-603e0def63eb,中华人民共和国和赤道几内亚共和国关于建立全面合作伙伴关系的联合声明 ,2015,4,8,2015-04-08,十一、加强国际协作。双方一致认为有必要支持预防与和平解决冲突倡议，尊重《联合国宪章》以及各国独立与主权，不干涉别国内政，遵循国际关系民主化等指导良好国际关系的原则。双方愿充分利用两国外交部磋商机制，就地区和国际问题保持战略协调。,GNQ,27
645ca8039e7dd258fa7fdecc,35a64b2a-0bbf-43f4-9ff5-c94905cd7439,中华人民共和国和孟加拉人民共和国关于建立战略合作伙伴关系的联合声明（全文）,2016,10,15,2016-10-15,二十一、双方认为，南亚的发展充满活力和潜力。双方重申，致力于实现一个和平稳定、开放包容、发展繁荣的南亚。双方同意加强在南盟等地区合作机制中的协调与合作。,BGD,7
645ca8039e7dd258fa7fdc07,811e2b3e-f32e-4f02-9e85-603e0def63eb,中华人民共和国和赤道几内亚共和国关于建立全面合作伙伴关系的联合声明 ,2015,4,8,2015-04-08,十二、就中非合作论坛事务加强协调。通过举行磋商共同为2015年在南非举行的中非合作论坛第六届部长级会议汇聚共识。,GNQ,27
645ca8039e7dd258fa7fdecd,35a64b2a-0bbf-43f4-9ff5-c94905cd7439,中华人民共和国和孟加拉人民共和国关于建立战略合作伙伴关系的联合声明（全文）,2016,10,15,2016-10-15,二十二、访问期间，双方签署了共建“一带一路”以及产能、能源、信息通信、投资、海洋、防灾减灾、人文等领域合作文件。,BGD,7
645ca8039e7dd258fa7fdc08,811e2b3e-f32e-4f02-9e85-603e0def63eb,中华人民共和国和赤道几内亚共和国关于建立全面合作伙伴关系的联合声明 ,2015,4,8,2015-04-08,"十三、赤几方对中方全力帮助非洲国家抗击埃博拉疫情表示赞赏。中方对赤几方成功举办非洲联盟第23届首脑会议、第二届非洲－土耳其峰会和第30届非洲国家杯足球赛表示祝贺，对赤道几内亚政府大力支持世界卫生组织应对埃博拉疫情表示赞赏。


奥比昂总统邀请习近平主席访问赤道几内亚。习近平主席对此表示感谢。


双方一致认为，奥比昂总统访华成功对促进中赤几关系具有重大意义，将推动两国人民和政府间的友好合作关系发展。


奥比昂总统对习近平主席及中国政府和人民在访问期间给予的热情接待表示衷心感谢。",GNQ,27
645ca8039e7dd258fa7fdece,35a64b2a-0bbf-43f4-9ff5-c94905cd7439,中华人民共和国和孟加拉人民共和国关于建立战略合作伙伴关系的联合声明（全文）,2016,10,15,2016-10-15,二十三、习近平主席感谢孟加拉国政府和人民的热情友好接待，邀请孟加拉国领导人在双方方便的时候访问中国。 二O一六年十月十四日于达卡,BGD,7
645ca8039e7dd258fa7fdc09,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,一、应巴基斯坦伊斯兰共和国总统马姆努恩·侯赛因和总理穆罕默德·纳瓦兹·谢里夫邀请，中华人民共和国主席习近平于2015年4月20日至21日对巴基斯坦进行国事访问。访问期间，习近平主席会见了侯赛因总统、谢里夫总理以及巴基斯坦议会、军队和政党领导人，同巴各界人士进行了广泛接触。,PAK,54
645ca8039e7dd258fa7fdecf,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,一、应中华人民共和国主席习近平邀请，乌拉圭东岸共和国总统塔瓦雷·巴斯克斯于2016年10月12日至20日对中华人民共和国进行国事访问。,URY,74
645ca8039e7dd258fa7fdc0a,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,二、两国领导人满意地回顾了中巴关系发展历程和近年来取得的积极进展，强调在当前复杂多变的国际地区形势下，中巴关系具有更加重要的战略意义。双方一致同意将中巴战略合作伙伴关系提升为全天候战略合作伙伴关系，不断深化中巴命运共同体内涵，致力于中巴世代友好。,PAK,54
645ca8039e7dd258fa7fded0,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,二、双方一致认为，两国建交28年来，双边关系持续发展，政治互信日益加深，经贸合作逐步扩大，各种合作机制相继建立，在地区和多边事务中相互配合，双方对此感到满意。在当前实现各自国家发展的征程上，两国关系潜力巨大、前景广阔，具有越来越重要的战略意义。,URY,74
645ca8039e7dd258fa7fdc0b,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,三、中方重申，始终把中巴关系置于外交优先方向，感谢巴方在涉及中方核心利益问题上一贯给予坚定支持，将继续坚定支持巴基斯坦维护国家主权、独立和领土完整。中方赞赏巴基斯坦通过和平方式解决同邻国之间问题的努力。中巴友谊与合作符合两国和两国人民的根本利益，也有助于地区和世界和平、稳定与发展。,PAK,54
645ca8039e7dd258fa7fded1,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,三、鉴此，两国元首决定在相互尊重、平等互利的基础上建立战略伙伴关系，以推动双边关系全面深入发展，提升各领域合作水平，携手在国际和地区事务中发挥更加积极的作用。,URY,74
645ca8039e7dd258fa7fdc0c,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,四、巴方表示，对华友好是巴基斯坦外交政策的基石。巴方将毫不动摇地奉行一个中国政策，支持中方维护国家主权和领土完整。,PAK,54
645ca8039e7dd258fa7fded2,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,四、双方积极评价今年6月乌拉圭外长对中国进行的正式访问，将保持高层交往，加强两国政府部门、立法机关、政党、地方等交流，深化两国相互了解和信任。,URY,74
645ca8039e7dd258fa7fdc0d,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,五、双方同意继续保持高层密切交往，为双边关系持续健康发展发挥引领作用。双方将进一步加强战略沟通与协作，维护两国共同利益。,PAK,54
645ca8039e7dd258fa7fded3,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,五、乌方尊重国家主权和领土完整原则，支持中国统一，重申坚定奉行一个中国原则，承认台湾是中国领土不可分割的一部分，中方对此表示赞赏。,URY,74
645ca8039e7dd258fa7fdc0e,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,六、双方高度评价将中巴经济走廊打造成丝绸之路经济带和21世纪海上丝绸之路倡议重大项目所取得的进展。巴方欢迎中方设立丝路基金并将该基金用于中巴经济走廊相关项目。巴方将坚定支持并积极参与“一带一路”建设。丝路基金宣布入股三峡南亚公司，与长江三峡集团等机构联合开发巴基斯坦卡洛特水电站等清洁能源项目，这是丝路基金成立后的首个投资项目。丝路基金愿积极扩展中巴经济走廊框架下的其他项目投融资机会，为“一带一路”建设发挥助推作用。双方认为，“一带一路”倡议是区域合作和南南合作的新模式，将为实现亚洲整体振兴和各国共同繁荣带来新机遇。,PAK,54
645ca8039e7dd258fa7fded4,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,六、关于南海问题，乌方重申支持直接当事方通过对话和谈判，以和平方式解决有关争议。,URY,74
645ca8039e7dd258fa7fdc0f,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,七、双方对中巴经济走廊建设取得的进展表示满意，强调走廊规划发展将覆盖巴全国各地区，造福巴全体人民，促进中巴两国及本地区各国共同发展繁荣。双方同意，以中巴经济走廊为引领，以瓜达尔港、能源、交通基础设施和产业合作为重点，形成“1+4”经济合作布局。双方欢迎中巴经济走廊联委会第四次会议成功举行，同意尽快完成《中巴经济走廊远景规划》。双方将积极推进喀喇昆仑公路升级改造二期(塔科特至哈维连段)、瓜达尔港东湾快速路、新国际机场、卡拉奇至拉合尔高速公路(木尔坦至苏库尔段)、拉合尔轨道交通橙线、海尔-鲁巴经济区、中巴跨境光缆、在巴实行地面数字电视传输标准等重点合作项目及一批基础设施和能源电力项目。,PAK,54
645ca8039e7dd258fa7fded5,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,七、双方一致认为中乌经济具有互补性，积极评价近年来两国贸易与投资取得显著增长，中方已成为乌第一大贸易伙伴。双方祝贺2016年6月在北京举行的两国经贸混委会第18次会议取得丰硕成果，认为两国各领域交流潜力巨大，同意继续深化双边贸易与投资合作，表示将致力于推动自贸伙伴关系建设。,URY,74
645ca8039e7dd258fa7fdc10,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,八、巴方感谢中方长期以来为巴基斯坦经济社会发展提供的慷慨帮助。中方表示将继续支持巴基斯坦发展经济的努力，愿为联邦直辖部落区重建和相关民生项目提供援助，并为巴方应对气候变化提供物资援助。,PAK,54
645ca8039e7dd258fa7fded6,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,八、考虑到双方在基础设施和交通领域互补以及乌方正在实施“基础设施发展战略规划”，双方一致同意加强在上述领域的合作，探讨既满足双方需求又符合各自国情的可行合作模式。双方对今年乌中商会成立30周年表示祝贺，承诺共同努力增进双方企业间联系，推动双边投资贸易多元化。,URY,74
645ca8039e7dd258fa7fdc11,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,九、双方对双边贸易额不断增长并突破150亿美元感到满意，同意将继续努力力争在三年内将双边贸易额提升至200亿美元。双方同意采取适当方式缓解贸易不平衡状况。双方决定加快中巴自贸协定第二阶段谈判，愿在自贸区服务贸易协定项下扩大银行业相互开放。巴方欢迎设立亚洲基础设施投资银行。双方同意将加快推动亚洲基础设施投资银行筹建进程，促进本地区基础设施建设和经济发展。,PAK,54
645ca8039e7dd258fa7fded7,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,九、乌方重视“一带一路”倡议，愿探讨相关领域合作。双方鼓励在产业投资、海运及港口基础设施建设、物流等领域探讨合作，利用乌方作为南大西洋物流枢纽的区位优势，推动中拉产业链对接，促进货物和服务贸易。,URY,74
645ca8039e7dd258fa7fdc12,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,十、双方同意进一步加强海上合作，切实用好中巴海上合作对话机制，就海上问题加强政策对话和战略沟通，在维护航行安全、发展海洋经济、开发利用海洋资源、开展海洋科研、保护环境等领域深入开展合作。双方同意两国在巴基斯坦建设联合海洋科学研究中心。中方将于2015年为南亚国家举办海洋科技研讨班，巴方表示将积极参与。,PAK,54
645ca8039e7dd258fa7fded8,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,十、鉴于人民币作为国际可自由使用货币的重要意义，双方承诺继续加强两国财经部门和金融机构间交流，推动双边贸易本币结算，利用亚洲基础设施投资银行等新的国际金融机构所带来的机遇，探讨扩大两国金融合作。,URY,74
645ca8039e7dd258fa7fdc13,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,十一、双方认为，中巴两国安全利益息息相关，愿积极践行共同、综合、合作和可持续安全的亚洲安全观，将继续加强反恐合作、防务合作以及国际地区安全事务配合，三管齐下，共同维护中巴安全利益。双方将继续携手坚决打击“东伊运”这一恐怖组织。中方赞赏巴方为国际反恐事业作出的重大贡献，将继续支持巴方根据本国国情实施反恐战略，协助巴方加强反恐能力建设。双方将继续利用好战略对话和反恐磋商等现有机制，以进一步增进相互协调和理解。,PAK,54
645ca8039e7dd258fa7fded9,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,十一、双方对两国农业合作委员会首次会议即将举行并将签署《中乌关于提升农业合作水平的五年规划》表示祝贺，认为该规划是优化两国农业互补性的基本框架。,URY,74
645ca8039e7dd258fa7fdeda,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,十二、双方对今年4月在北京召开的两国动植物检疫和食品安全咨询委员会第二次会议取得的进展表示祝贺，并商定2017年在乌拉圭举行第三次会议。双方同意加强质检合作，推动更多新产品纳入双边贸易范畴，更好地惠及双方。,URY,74
645ca8039e7dd258fa7fdc14,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,十二、双方同意积极推动落实《2012-2020年中国国家航天局与巴基斯坦空间和外大气层研究委员会航天合作大纲》。双方一致认为应全面加强在航天技术应用领域的合作，加快推进遥感技术与通信技术、导航技术的融合发展，充分发挥其在交通、水利、地质、灾害管理、港口管理、矿产资源勘探、粮食安全、水资源勘探及其他经济社会发展领域的巨大潜能。,PAK,54
645ca8039e7dd258fa7fdedb,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,十三、双方肯定两国科技混委会的工作，一致认为应举行混委会第二次会议，制订“科技创新行动计划”。双方愿在《南极条约》体系内加强南极科考和后勤合作。,URY,74
645ca8039e7dd258fa7fdc15,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,十三、双方同意继续保持两军高层交往和各层级、各部门交流，用好防务安全磋商机制，深化在联演联训、人员培训、装备技术等领域合作，扩大国防科技和国防生产领域合作。,PAK,54
645ca8039e7dd258fa7fdedc,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,十四、双方一致认为，推进汉语和西班牙语教学具有重要意义，同意共同推动两国高校学生以及大学间加强交流，达成相关合作协议。乌方赞赏孔子学院（汉办）在汉语教学方面所做工作，对乌拉圭共和国大学即将开设孔子学院表示欢迎。,URY,74
645ca8039e7dd258fa7fdc16,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,十四、双方高度重视加强两国人文交流，愿将中巴关系塑造成为不同文明国家之间交流互鉴、友好合作的典范。双方同意共同办好2015年“中巴友好交流年”，不断扩大两国智库、媒体、青年及学术界对口交流，使中巴友好更加深入人心。中方宣布在伊斯兰堡设立中国文化中心，巴方对此表示欢迎。双方宣布成都市和拉合尔市、珠海市和瓜达尔市、克拉玛依市和瓜达尔市分别结为友好城市。双方积极鼓励并支持本国出版机构参加对方国家举办的书展，翻译出版对方国家优秀出版物。双方宣布中国中央电视台英语新闻、纪录频道在巴落地，中国国际广播电台在巴设立“FM98中巴友谊台”工作室，在巴设立中巴小型水电技术国家联合研究中心。中方宣布未来五年内为巴提供2000个培训名额，巴方对此表示感谢。,PAK,54
645ca8039e7dd258fa7fdedd,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,十五、双方同意进一步加强旅游合作，责成各自主管部门共同努力，不断简化签证手续，扩大双方人民往来。双方重申乌拉圭作为中国公民组团出境旅游目的地国的地位。同时，双方将尽早商签航空运输协定，为两国建立航空联系提供法律框架，努力改善两国航班衔接，以促进双边经贸、科学和文化交流，密切两国关系。,URY,74
645ca8039e7dd258fa7fdc17,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,十五、双方同意继续就共同关心的国际和地区问题加强协调与合作，在上海合作组织、南盟、亚欧会议、东盟地区论坛、亚信等机制内保持密切沟通与配合，维护发展中国家的共同利益。中方积极支持巴早日成为上海合作组织正式成员。,PAK,54
645ca8039e7dd258fa7fdede,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,十六、双方一致认为，多边体系是应对全球主要挑战的最有效方式，特别是联合国在维护世界和平与安全方面发挥着重要作用。两国强调将秉持国际法基本原则，推动国家间合作。,URY,74
645ca8039e7dd258fa7fdc18,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,十六、双方指出，2015年是联合国成立和世界反法西斯战争胜利70周年。中巴两国支持国际社会以此为契机，举办纪念活动，以史为鉴，重申对《联合国宪章》宗旨和原则的坚定承诺，维护二战胜利成果和以《联合国宪章》为基础的当代国际秩序和国际体系；开辟未来，探索新形势下维护国际和平与安全的有效途径，共同构建以合作共赢为核心的新型国际关系。双方支持对联合国及其安理会进行改革，以更好地履行《联合国宪章》赋予的职责，并认为，安理会改革应增加发展中国家的代表性和发言权，通过民主协商寻求兼顾各成员国利益和关切、得到广泛支持的全面解决方案。,PAK,54
645ca8039e7dd258fa7fdedf,54afbad0-648d-440d-8347-0d3f66b8dc43,中华人民共和国和乌拉圭东岸共和国关于建立战略伙伴关系的联合声明（全文）,2016,10,18,2016-10-18,十七、双方一致同意就联合国改革、2030年可持续发展议程、国际金融体系改革、气候变化、维和等全球重要议题保持密切沟通与协调，推动南南合作和三方合作，为发展中国家创造更加公平的条件，提升其代表性。,URY,74
645ca8039e7dd258fa7fdc19,1763551c-a3e7-45a7-b154-d49a56472141,中华人民共和国和巴基斯坦伊斯兰共和国关于建立全天候战略合作伙伴关系的联合声明,2015,4,21,2015-04-21,十七、双方认为，一个和平、稳定、合作、繁荣的南亚，符合各方共同利益。双方愿携手努力，促进南亚各国共享和平、共促发展、共谋合作，实现地区持久和平与共同繁荣。巴方支持中方提升与南盟合作水平，赞赏中方提出的中国-南亚科技合作伙伴计划等中国-南亚合作倡议，愿积极参与中方有关倡议。,PAK,54
645ca8039e7dd258fa7fd5d9,4cc730f9-7d31-4eb1-a0ee-a0d5f9df6567,中意关于加强经济合作的三年行动计划（全文）,2010,10,8,2010-10-08,五、环境保护 （二十）双方认为，中意环保合作在中意全面战略伙伴关系中具有重要地位，将促进两国经济可持续发展、提升各自生产体系的竞争力。中意环保合作项目在实践中树立了国际典范，中方肯定意方所做贡献。双方愿继续巩固和扩大合作领域。 （二十一）双方表示将加强在完善中国环境风险评估机制和环境事故应急机制、提高中国应对环境灾害能力等环境应急处理领域的合作，并在有害废物处理及生活垃圾处理领域加强合作。 （二十二）双方认为有必要在现有环保领域合作框架内，在进行进一步技术评估的基础上，加强在环境技术交流与推广领域的合作，设立环保技术、专家数据库，搭建中意中小企业环保合作促进平台。双方表示将进一步加强环保及可持续发展培训，共同开展针对第三方的培训。 （二十三）双方强调国际履约在深化中意环保合作中的重要作用。 为确保本行动计划规定的项目和任务得以按期实施，双方赋予中意政府委员会必要职权，与其他双边合作机制配合，负责监督、协调有关部门。,ITA,35
645ca8039e7dd258fa7fd231,9008cfdc-90fe-49a7-9eca-4d675a079dd4,中华人民共和国和匈牙利共和国联合声明,2004,6,11,2004-06-11,十、双方同意两国外交部就裁军、军备控制和防止大规模杀伤性武器扩散等问题继续进行磋商。两国遵守有关军控和防扩散的国际法律文书，坚决反对大规模杀伤性武器及其运载工具的扩散。,HUN,30
