_id,URL,title,date,content,Official media,author,media,account,Internet news license,Commercial media,chunk_id,original_id,chunk_size,topic,topic_probability
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,具体情况仍待进一步的信息披露以确认。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_21,66765f9ffb88ab4b048dd5ec,18,1,0.9999999946547494
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,但可以确定的是，随着大陆海警和军力对金门周边水域的控制加强，台湾军方在该区域的压力持续增大。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_22,66765f9ffb88ab4b048dd5ec,46,2,0.8969114929995958
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,金门岛作为两岸对峙的前线，可能也成为台军人员叛逃大陆的新渠道。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_23,66765f9ffb88ab4b048dd5ec,31,2,0.9990998963028529
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,这个事件揭示了两岸紧张关系下的复杂性和敏感性，同时也展示了人员身份与国际政治在紧急事态中如何交织影响。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_24,66765f9ffb88ab4b048dd5ec,51,0,0.9999999975549428
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,而对于可能的投诚情况，它不仅反映了个别军人的心理状态，也可能是两岸关系紧张的一个侧面表现。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_25,66765f9ffb88ab4b048dd5ec,45,4,0.9999999976082924
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,台湾军方对军人的严格限制和对海上行动的高度警觉，反映出对可能的叛逃行为的担忧和防范。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_26,66765f9ffb88ab4b048dd5ec,42,3,0.7145922079958035
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,在分析这些可能性时，重要的是要考虑当前的地缘政治背景。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_27,66765f9ffb88ab4b048dd5ec,27,0,0.9999999975549428
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,两岸关系的每一次波动都可能对此类事件产生直接或间接的影响。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_28,66765f9ffb88ab4b048dd5ec,29,1,0.9999999972593496
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,例如，台湾在金门的军事活动和大陆对该地区的监视可能已经使得局势更加敏感和复杂。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_29,66765f9ffb88ab4b048dd5ec,39,2,0.9999995283593599
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,此外，此事件也可能对两岸的外交关系产生影响。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_30,66765f9ffb88ab4b048dd5ec,22,1,0.9999982977723727
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,如果证实有台湾军人投诚，这将是两岸关系中的一个重要事件，可能会引起台湾内部的政治争论和大陆的宣传利用。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_31,66765f9ffb88ab4b048dd5ec,51,0,0.9999999975549428
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,此外，如何处理这名军人的问题也将成为两岸互动的一个测试点，可能会影响未来的救援行动和人员交换协议。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_32,66765f9ffb88ab4b048dd5ec,49,1,0.9666029523710455
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,总结来说，金门岛近海的这一事件并不是简单的救援行动，而是蕴含了多层次的政治和军事含义。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_33,66765f9ffb88ab4b048dd5ec,43,-1,0.2470400092511293
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,这不仅是两岸关系的一个镜头，也是对台湾军人心理状态和大陆应对策略的一次考验。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_34,66765f9ffb88ab4b048dd5ec,38,4,0.9849852877230022
66765f9ffb88ab4b048dd5ec,https://mp.weixin.qq.com/s/JUnxqoUS_l5javfGMvgUAw,大陆海警在金门救下1名台军，是叛逃还是意外？台军身份在大陆救援中的曝光,2024-03-24,随着更多细节的披露，这一事件可能会揭示更多关于两岸紧张关系和军事动态的深层信息。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ec_35,66765f9ffb88ab4b048dd5ec,40,1,0.9373587083626851
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,在最近的海上事件中，两次渔船翻覆的紧急救援引发了广泛关注。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_0,66765f9ffb88ab4b048dd5ed,29,3,0.7165704467835697
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,事情发生在3月14日，一艘名叫“闽龙渔61222”的大陆渔船在金门东碇岛西南方向大约11海里的地方遭遇不幸，翻了个底朝天，船上的5名船员也跟着落水了。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_1,66765f9ffb88ab4b048dd5ed,75,2,0.9999999966810242
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,这件事挺紧急的，大陆这边的救援队没拖泥带水，很快动员起来，直升机和海救船就飞奔到现场去抢救人。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_2,66765f9ffb88ab4b048dd5ed,47,3,0.6816706432076296
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,台湾那边的媒体说金门“海巡署”也派了船去救人，不过说实话，那边的船我们是没看见。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_3,66765f9ffb88ab4b048dd5ed,40,2,0.9947852793493027
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,没过几天，3月17日，事情又来了一出，两个在北碇岛海域钓鱼的金门钓客因为大雾失去了方向，也是大陆海警及时出手，把他们救了回来。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_4,66765f9ffb88ab4b048dd5ed,63,-1,0.19867480123842998
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,原本大陆和金门约好了交人，但突然因为一个25岁的胡姓男子是现役军人，事情变得有点复杂。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_5,66765f9ffb88ab4b048dd5ed,43,2,0.9999952555309677
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,通过这两次事件，大陆的救援能力得到了展示，不仅如此，还让人看到了台湾方面在金门海域的所谓“执法权”几乎已经不存在了。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_6,66765f9ffb88ab4b048dd5ed,58,2,0.9947455474260979
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,现在大陆渔船和海警船只在金马海域和台湾海峡的常态化巡航，让台湾的海上管辖权和执法权空间越来越小。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_7,66765f9ffb88ab4b048dd5ed,48,2,0.9735612400916476
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,特别的是，大陆渔船现在直接到澎湖列岛海域去了，甚至还有消息说渔船上都装备了长达3米的大铁杆，专门用来阻止台湾方面的舰船靠近。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_8,66765f9ffb88ab4b048dd5ed,62,3,0.9150130208825462
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,这种直接的对抗，导致台湾海巡船在遭遇后，选择了撤退，完全放弃了之前的“扣船抓人”做法。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_9,66765f9ffb88ab4b048dd5ed,43,3,0.7999453062763023
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,在更大的背景下，大陆和台湾围绕“2·14”恶性撞船事件的谈判陷入了僵局。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_10,66765f9ffb88ab4b048dd5ed,36,1,0.9999999971794805
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,台湾当局提出的“三不”政策，即不道歉、不赔偿、不公开调查，导致双方的紧张关系进一步升级。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_11,66765f9ffb88ab4b048dd5ed,44,0,0.9978852161358579
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,大陆方面也有自己的“三不”政策，即不承认“海峡中线”、不承认台当局的“法律”、不承认所谓的“违法事实”。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_12,66765f9ffb88ab4b048dd5ed,52,-1,0.46799576435995566
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,这种僵持不下的态势，让大陆海警与东部战区的联合演练显得尤为重要，传递出明确的信号：如果台湾当局在所谓的“禁入区”采取暴力抗法，解放军海空力量将支持海警。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_13,66765f9ffb88ab4b048dd5ed,76,3,0.27409098564122775
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,对于台湾当局来说，澎湖列岛的战略位置非常重要，一直是对大陆作战的前沿基地。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_14,66765f9ffb88ab4b048dd5ed,37,5,0.7078237067648273
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,但面对大陆渔民的直接挑战，台湾方面却没有敢出动军舰，这充分暴露了他们的无力和内部的恐慌。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_15,66765f9ffb88ab4b048dd5ed,44,3,0.5389735204057552
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,这次“2·14”恶性撞船事件成为一个转折点，表明大陆不再容忍台湾当局长期的傲慢行为，决定要剥夺他们在海域的所谓“执法”权力。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_16,66765f9ffb88ab4b048dd5ed,62,1,0.9000200216949304
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,大陆方面的立场很坚定，他们在台湾海域的主导地位逐渐变得明显。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_17,66765f9ffb88ab4b048dd5ed,30,-1,0.643137074579221
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,过去台湾当局所标榜的“海上管辖权”和“执法权”，在大陆海警和渔船的常态化巡航面前，已经显得力不从心。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_18,66765f9ffb88ab4b048dd5ed,50,-1,0.15066369947535127
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,大陆渔船直接驶入澎湖列岛海域，还特地装备了用来阻止台湾舰船接近的设备，这一行为直接挑战了台湾当局的底线，导致他们只能选择撤离，无法做出有效回应。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_19,66765f9ffb88ab4b048dd5ed,72,3,0.9999999979082926
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,这不仅展示了大陆在技术和策略上的优势，也显示了他们在实际行动上的坚决决心。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_20,66765f9ffb88ab4b048dd5ed,37,4,0.33527306573032156
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,大陆的海警船和渔船已经不仅仅是海上巡航者，而是在维护领土主权和海洋权益方面的坚定执行者。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_21,66765f9ffb88ab4b048dd5ed,44,3,0.9999999979082926
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,这些行动有效地传递了一个信息：在涉及国家主权和领土完整的问题上，大陆不会有任何妥协和退让的余地。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_22,66765f9ffb88ab4b048dd5ed,48,0,0.9999999965531042
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,面对这样的挑战，台湾方面的反应显得颇为被动和无力。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_23,66765f9ffb88ab4b048dd5ed,25,1,0.9999999969832235
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,长期以来，台湾当局对大陆的态度和政策，似乎已经不适应当前海峡两岸的实际情况。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_24,66765f9ffb88ab4b048dd5ed,38,-1,0.3670898714293172
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,尤其是在大陆展现出强烈决心和能力维护海洋权益的背景下，台湾当局的所谓“执法”空间受到了巨大压缩，对海域控制的能力面临严峻挑战。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_25,66765f9ffb88ab4b048dd5ed,63,-1,0.15197099321195212
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,大陆方面的海警与东部战区的联合演练不只是对外展示力量，更是向台湾当局发送了明确信号：任何试图破坏海域平静和挑战大陆主权的行为，都将面临强有力的回应。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_26,66765f9ffb88ab4b048dd5ed,74,3,0.5423066471047197
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,这种军警民联动的新策略，不仅是对当前局势的有效应对，也是对未来可能发生冲突的有力威慑。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_27,66765f9ffb88ab4b048dd5ed,43,3,0.6476366503716233
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,在这种情况下，台湾当局需要重新评估其对大陆的政策和策略，特别是在维护海域安全和海洋权益方面。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_28,66765f9ffb88ab4b048dd5ed,46,3,0.3096266635013587
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,面对大陆日益强大的海上力量，如果台湾继续保持以往的态度和策略，不仅无法保护其所谓的“海上管辖权”，还可能导致两岸关系的进一步紧张。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_29,66765f9ffb88ab4b048dd5ed,65,3,0.3130113424749311
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,海域安全和权益问题已经成为两岸关系中不可忽视的重要部分。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_30,66765f9ffb88ab4b048dd5ed,28,3,0.587965428907001
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,大陆在这方面的坚定立场和行动，展现了其保护国家主权和领土完整的决心。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_31,66765f9ffb88ab4b048dd5ed,34,0,0.9999999970419006
66765f9ffb88ab4b048dd5ed,https://mp.weixin.qq.com/s/N-3DiLOWjTwyIFks-WaUVg,大陆渔船现身澎湖，船上伸出3米长大铁杆，台海巡船见状掉头就撤,2024-03-24,台湾方面则需要在这一问题上展现出更多的智慧和策略，寻求和平共处的可能性，避免不必要的冲突和对抗，共同维护海峡两岸的和平与稳定。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ed_32,66765f9ffb88ab4b048dd5ed,63,1,0.9999999971242464
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,在214渔船事件中，大陆海警对台湾金门海域的强硬回应标志着两岸关系发展的新篇章。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_0,66765f9ffb88ab4b048dd5ee,40,2,0.9070054348130804
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,民进党当局选择沉默对此事件的态度被视为挑衅，而大陆的回应则展现了其维护主权和领土完整的决心。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_1,66765f9ffb88ab4b048dd5ee,46,4,0.12026890500713722
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,通过执法巡查，大陆向台当局及国际社会传达了维护和平稳定的坚定信号。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_2,66765f9ffb88ab4b048dd5ee,33,0,0.999984160430279
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,在舰艇对峙中，大陆海警的强势回应彰显了对台湾海域的主权立场，给台当局施加了压力，表明了解决两岸矛盾的迫切性。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_3,66765f9ffb88ab4b048dd5ee,54,3,0.7427817753186027
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,历史的巨轮滚滚向前，台独势力的挑衅和阻挠显得脆弱无力，大陆方面保持强大和坚定的立场，促进两岸关系向和平统一方向发展大陆的强硬回应大陆的强硬回应通过大陆海警舰艇进入金门海域进行执法巡查，大陆向民进党当局传递了一则强烈的信息，即大陆决心捍卫自身在台海地区的主权和权益。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_4,66765f9ffb88ab4b048dd5ee,132,0,0.9999999963937637
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,在此次事件中，民进党当局选择了沉默，试图回避问题，而大陆的行动则是对此沉默的有力回击。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_5,66765f9ffb88ab4b048dd5ee,43,3,0.99999999767608
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,通过公布航迹图，大陆清晰地展示了其海警舰艇在重要海域的行动路线，向世界传递了一则明确的信息：任何试图破坏台海和平与稳定的行为都将受到大陆的坚决反击。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_6,66765f9ffb88ab4b048dd5ee,74,3,0.522837716681849
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,这一强硬回应所传达的信息，远不仅仅是针对214渔船事件，更是对整个台海地区的稳定和和平的坚定支持。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_7,66765f9ffb88ab4b048dd5ee,49,5,0.8633296840094963
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,大陆海警的行动大陆海警的行动声明指出，大陆海警在金门附近海域开展执法巡查的目的是为了保护包括台岛在内的中国渔民的权益和安全。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_8,66765f9ffb88ab4b048dd5ee,62,2,0.9343502704926401
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,这一表述不仅彰显了大陆政府保护渔民权益的决心，也隐含着大陆对于台海及其周边海域的主权立场。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_9,66765f9ffb88ab4b048dd5ee,45,0,0.9886760729768032
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,通过这一行动，大陆向台湾当局和国际社会传递了维护海域秩序和渔民利益的坚定决心。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_10,66765f9ffb88ab4b048dd5ee,39,0,0.9999775678336189
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,在台海地区，渔民的生计和安全受到了特别重视。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_11,66765f9ffb88ab4b048dd5ee,22,5,0.6117182110772316
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,大陆海警的执法巡查不仅是对渔民权益的有力保护，也是对海域秩序的有效维护。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_12,66765f9ffb88ab4b048dd5ee,36,3,0.9999999972227941
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,这一举措旨在确保渔民在海上的合法权益不受侵犯，同时也向台湾当局传递了一个明确的信息：大陆决不容忍任何损害中国渔民利益和安全的行为。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_13,66765f9ffb88ab4b048dd5ee,65,-1,0.12638481805044405
66765f9ffb88ab4b048dd5ee,https://mp.weixin.qq.com/s/IJEJmCFi3mJcQCdqIym9mQ,字小事大！大陆正式没收金门海域执法权，国台办发声，民进党无力,2024-03-24,在国际社会中，大陆海警的行动也是对海域秩序和渔民利益的重要维护。,0,,1,1,1,1,66765f9ffb88ab4b048dd5ee_14,66765f9ffb88ab4b048dd5ee,32,0,0.9893577205217042
